customer_id,frequency,monetary,recency,churned
16400,9,3159.44,95,1
16401,23,6849.15,1,0
16402,2,511.4,265,1
16403,1,177.5,312,1
16404,1,443.05,70,0
16405,2,167.25,302,1
16406,3,552.68,19,0
16407,14,2821.65,13,0
16408,1,231.93,591,1
16409,12,5709.04,36,0
16410,1,130.32,734,1
16411,4,910.1899999999999,19,0
16412,5,647.23,54,0
16413,2,528.98,57,0
16414,5,559.71,22,0
16415,3,719.44,44,0
16416,9,2972.88,27,0
16417,1,35.7,493,1
16418,5,1101.94,45,0
16419,8,1487.42,113,1
16420,1,75.0,396,1
16421,3,526.27,376,1
16422,109,63651.47,17,0
16423,1,346.12,25,0
16424,2,443.06,191,1
16425,1,302.7,302,1
16426,10,1908.25,2,0
16427,2,241.06,263,1
16428,3,660.28,414,1
16429,1,284.55,106,1
16430,7,1117.94,57,0
16431,3,642.81,213,1
16432,1,287.4,64,0
16433,2,384.52,28,0
16434,12,2741.74,29,0
16435,3,1011.5699999999999,512,1
16436,3,329.34,668,1
16437,2,301.25,381,1
16438,5,798.35,6,0
16439,1,310.70000000000005,722,1
16440,6,3856.9700000000003,8,0
16441,5,1034.43,67,0
16442,5,899.47,2,0
16443,1,162.24,521,1
16444,17,3656.58,46,0
16445,4,602.73,34,0
16446,2,168472.5,1,0
16447,3,775.14,136,1
16448,2,367.87,198,1
16449,2,707.69,198,1
16450,3,1505.73,150,1
16451,3,1013.15,88,0
16452,2,332.17,631,1
16453,2,251.71,531,1
16454,4,30.950000000000003,45,0
16455,11,4384.37,64,0
16456,13,6862.91,99,1
16457,1,208.36,218,1
16458,30,5715.34,3,0
16459,1,71.78999999999999,730,1
16460,3,814.72,28,0
16461,3,1615.22,178,1
16462,3,136.0,74,0
16463,4,1422.4,21,0
16464,3,1314.68,20,0
16465,2,746.24,421,1
16466,15,3838.59,34,0
16467,7,2869.16,509,1
16468,3,787.52,74,0
16469,5,828.91,24,0
16470,11,2458.6,52,0
16471,4,1189.98,275,1
16472,2,789.6,434,1
16473,4,470.83,165,1
16474,7,1871.5,7,0
16475,4,544.3,88,0
16476,1,350.35,432,1
16477,11,4320.02,64,0
16478,3,331.0,25,0
16479,2,300.83,10,0
16480,1,769.29,76,0
16481,1,453.38,682,1
16482,1,220.62,16,0
16483,1,139.35,192,1
16484,2,404.3,174,1
16485,5,2294.68,77,0
16486,1,134.36,538,1
16487,2,209.4,577,1
16488,3,498.8,33,0
16489,2,303.7,380,1
16490,1,205.41000000000003,436,1
16491,2,1533.16,47,0
16492,1,385.56,541,1
16493,7,2132.09,80,0
16494,1,826.53,297,1
16495,3,684.41,3,0
16496,6,2330.77,9,0
16497,23,6695.28,50,0
16498,2,100.97,161,1
16499,8,2578.34,360,1
16500,9,843.9100000000001,5,0
16501,1,1237.23,383,1
16502,2,266.5,620,1
16503,11,3614.34,107,1
16504,1,484.38,25,0
16505,1,777.6,32,0
16506,2,90.30000000000001,20,0
16507,1,152.76,572,1
16508,1,248.8,630,1
16509,1,363.7,297,1
16510,6,2100.0,372,1
16511,6,1819.02,22,0
16513,4,874.59,5,0
16515,10,3216.3,52,0
16516,1,101.69999999999999,30,0
16517,1,162.7,277,1
16518,4,959.37,61,0
16519,4,556.26,25,0
16520,6,2482.62,186,1
16521,3,1148.01,415,1
16522,2,433.36,436,1
16523,28,11916.33,2,0
16524,2,308.14,446,1
16525,48,24582.64,2,0
16526,2,717.21,172,1
16527,2,1272.44,81,0
16528,1,244.41,4,0
16529,4,2012.0,190,1
16530,1,48.349999999999994,668,1
16531,11,2298.33,22,0
16532,5,8756.64,18,0
16533,3,1095.56,19,0
16534,1,635.9,642,1
16535,3,1001.59,5,0
16536,1,548.97,110,1
16537,1,23.35,641,1
16538,3,399.62,541,1
16539,10,3732.01,3,0
16540,1,226.70000000000002,414,1
16541,1,424.03,735,1
16542,2,257.32,54,0
16543,1,292.21,592,1
16544,4,376.70000000000005,520,1
16545,2,689.82,165,1
16546,5,5606.47,291,1
16547,1,111.71,546,1
16548,1,30.15,599,1
16549,34,13182.19,10,0
16550,18,9435.13,109,1
16551,7,2237.12,96,1
16552,2,475.02000000000004,243,1
16553,33,16644.01,163,1
16554,8,2841.72,42,0
16555,6,1915.68,35,0
16556,17,8012.58,67,0
16557,2,281.85,24,0
16558,38,13873.51,1,0
16559,1,185.20000000000002,397,1
16560,8,3048.38,27,0
16561,2,511.12,6,0
16562,1,223.85999999999999,477,1
16563,6,4422.76,54,0
16564,1,87.8,569,1
16565,4,773.05,364,1
16566,5,614.66,15,0
16567,2,865.6,194,1
16568,2,1020.9000000000001,428,1
16569,5,1455.23,3,0
16570,20,7434.31,15,0
16571,10,4248.74,27,0
16572,3,1009.6,127,1
16573,2,663.61,85,0
16574,3,1301.78,71,0
16576,2,540.87,420,1
16577,1,380.0,667,1
16578,1,156.6,626,1
16579,1,295.05,426,1
16581,1,105.84,183,1
16582,1,313.62,113,1
16583,2,531.4,374,1
16584,5,3163.67,80,0
16585,2,341.59,594,1
16586,3,1462.78,249,1
16587,1,225.15,232,1
16588,4,1361.28,386,1
16589,4,612.36,71,0
16590,2,605.9,401,1
16591,1,213.5,69,0
16592,28,7807.91,4,0
16593,8,1071.1399999999999,51,0
16594,1,181.09,75,0
16595,5,1810.18,61,0
16596,4,579.63,16,0
16597,1,90.04,4,0
16598,1,145.04999999999998,286,1
16599,1,172.8,386,1
16600,13,2153.41,4,0
16601,3,684.25,41,0
16602,2,763.33,36,0
16603,2,482.47,75,0
16604,2,432.45,563,1
16605,1,60.48,724,1
16606,2,357.66,404,1
16607,25,5706.87,18,0
16608,2,1288.72,454,1
16609,7,5493.46,15,0
16610,1,75.66,219,1
16611,6,1785.13,186,1
16612,9,3245.43,33,0
16613,1,618.59,70,0
16614,3,1179.79,183,1
16615,1,291.5,626,1
16616,2,500.42,15,0
16617,1,151.85,236,1
16618,5,2647.59,31,0
16619,4,1938.33,264,1
16620,6,1758.93,4,0
16621,4,813.48,52,0
16622,1,225.4,544,1
16623,4,1015.24,246,1
16624,2,810.5699999999999,81,0
16625,5,1654.03,275,1
16626,17,4413.1,1,0
16627,1,322.8,79,0
16628,7,2318.1,30,0
16629,2,417.73,74,0
16630,1,106.80000000000001,407,1
16631,7,1892.52,482,1
16632,2,406.4,486,1
16633,6,2883.1,17,0
16634,6,1814.61,223,1
16635,1,473.0,407,1
16636,4,3802.04,438,1
16637,4,1154.47,32,0
16638,15,2430.53,23,0
16639,4,1747.98,31,0
16640,1,179.4,398,1
16641,2,554.5,106,1
16642,3,1077.45,5,0
16643,2,923.11,246,1
16644,2,833.78,178,1
16645,1,160.39,736,1
16646,1,678.8,449,1
16647,4,541.9,170,1
16648,3,672.8,43,0
16649,1,306.58000000000004,520,1
16650,7,1916.11,72,0
16651,1,136.2,587,1
16652,16,17550.39,59,0
16653,2,1212.66,16,0
16654,8,1711.47,141,1
16655,13,6548.37,18,0
16656,30,16833.170000000002,22,0
16657,4,933.62,10,0
16658,6,814.07,368,1
16659,1,39.12,189,1
16660,7,1879.55,16,0
16661,4,986.63,540,1
16662,1,163.8,394,1
16663,1,165.0,729,1
16664,1,109.2,569,1
16665,1,135.39999999999998,362,1
16666,2,225.94,19,0
16667,2,570.13,68,0
16668,13,862.42,15,0
16669,3,1374.8700000000001,24,0
16670,20,8030.150000000001,17,0
16671,3,1692.27,28,0
16672,20,8134.9400000000005,2,0
16673,1,188.83,679,1
16674,2,319.61,55,0
16675,2,608.86,442,1
16676,6,2361.9,34,0
16677,2,880.62,411,1
16678,12,3109.99,3,0
16679,3,793.06,366,1
16680,3,821.45,43,0
16681,7,1921.84,73,0
16682,5,1028.0,5,0
16683,1,320.25,534,1
16684,55,147142.77,4,0
16685,2,324.24,61,0
16686,16,5070.92,47,0
16687,1,157.63,391,1
16688,4,1260.86,1,0
16689,2,422.59999999999997,76,0
16690,4,353.03,72,0
16691,2,178.83,418,1
16692,4,1914.6999999999998,256,1
16693,5,1199.46,69,0
16694,1,98.30000000000001,723,1
16695,2,193.15,562,1
16696,4,657.9000000000001,135,1
16697,1,112.75,241,1
16698,2,1998.0,227,1
16699,7,994.6,380,1
16700,25,9167.710000000001,9,0
16701,26,9916.73,9,0
16702,4,1110.83,415,1
16704,2,695.66,618,1
16705,42,43515.051,1,0
16706,3,531.35,37,0
16707,4,551.11,400,1
16708,1,656.63,46,0
16709,14,9087.460000000001,85,0
16710,22,6349.09,19,0
16711,9,2868.48,3,0
16712,13,4266.99,9,0
16713,32,14560.69,19,0
16714,4,1529.8,219,1
16715,2,625.52,78,0
16716,3,2149.6800000000003,267,1
16717,14,6986.2300000000005,24,0
16718,5,3647.53,369,1
16719,14,3973.3,15,0
16720,3,795.48,26,0
16721,1,292.47,262,1
16722,22,8989.08,17,0
16723,4,1301.63,91,1
16724,1,147.35,405,1
16725,14,1882.11,302,1
16726,7,2088.41,26,0
16727,4,1437.42,364,1
16728,4,1054.67,46,0
16729,21,7239.92,38,0
16730,3,743.11,52,0
16731,1,174.05,648,1
16732,4,4387.64,32,0
16733,1,259.68,530,1
16734,3,650.51,52,0
16735,14,6270.56,79,0
16736,5,2956.56,506,1
16737,2,835.1999999999999,53,0
16738,1,3.75,298,1
16739,2,786.43,177,1
16740,1,236.81,395,1
16741,1,173.06,625,1
16742,14,2852.6099999999997,47,0
16743,14,4253.26,29,0
16744,7,1304.76,11,0
16745,17,7194.3,87,0
16746,42,18066.4,5,0
16747,2,836.06,38,0
16748,14,3637.33,18,0
16749,2,4387.08,591,1
16750,5,623.93,45,0
16751,1,1764.72,31,0
16752,1,415.0,373,1
16753,1,223.92000000000002,58,0
16754,29,67502.47,372,1
16755,7,2900.58,114,1
16756,7,1312.3700000000001,215,1
16757,2,270.48,319,1
16758,1,369.34000000000003,65,0
16759,3,789.79,8,0
16760,1,228.0,430,1
16761,1,316.62,97,1
16762,3,1501.38,20,0
16763,2,964.6999999999999,199,1
16764,13,2799.25,4,0
16765,2,454.75,294,1
16766,2,1145.6,273,1
16767,15,8073.8,31,0
16768,9,1708.12,48,0
16769,4,1141.75,260,1
16770,9,1932.13,58,0
16771,10,3967.6,33,0
16772,3,3723.5499999999997,423,1
16773,3,421.24,57,0
16774,8,1594.45,68,0
16775,16,3056.89,10,0
16776,2,619.85,60,0
16777,5,1307.76,80,0
16778,2,245.94,74,0
16779,53,33268.24,2,0
16780,3,605.55,100,1
16781,2,934.25,372,1
16782,38,10438.41,10,0
16783,1,391.95,437,1
16784,5,896.53,20,0
16785,1,533.78,410,1
16786,1,51.839999999999996,394,1
16787,4,1035.43,398,1
16788,5,1950.3,123,1
16789,1,80.8,8,0
16790,6,1545.6200000000001,4,0
16791,15,4038.69,29,0
16792,5,623.46,282,1
16793,1,243.84,57,0
16794,15,2090.91,1,0
16795,3,2492.39,365,1
16796,1,305.62,89,0
16797,5,1827.77,393,1
16798,3,848.71,554,1
16799,2,495.98,432,1
16800,1,1201.49,11,0
16801,4,1619.73,163,1
16802,2,582.61,679,1
16803,1,332.3,65,0
16804,3,536.99,23,0
16805,5,1097.24,174,1
16806,4,801.49,103,1
16807,6,2123.88,143,1
16808,2,288.42,99,1
16809,9,1727.43,23,0
16810,2,842.0400000000001,192,1
16811,2,547.07,5,0
16812,4,2392.0,361,1
16813,10,1692.98,8,0
16814,36,12499.710000000001,14,0
16815,2,410.97,454,1
16816,4,417.06,103,1
16817,13,2804.9,3,0
16818,11,3349.57,11,0
16819,2,182.59,465,1
16820,1,497.61,96,1
16821,1,113.35,382,1
16822,1,181.39,686,1
16823,7,2260.09,227,1
16824,3,686.24,16,0
16825,5,1826.89,39,0
16826,1,341.7,51,0
16827,5,392.13,393,1
16828,2,128.5,93,1
16829,2,513.32,157,1
16830,4,1207.5,39,0
16831,1,91.8,565,1
16832,5,417.61,184,1
16833,6,2409.04,1,0
16834,2,898.96,228,1
16835,6,1538.41,128,1
16836,4,782.37,40,0
16837,11,3170.98,31,0
16838,4,1159.61,197,1
16839,44,22310.49,9,0
16840,2,139.85,603,1
16841,12,4006.06,37,0
16842,3,1264.19,101,1
16843,35,19571.43,43,0
16844,2,614.34,563,1
16845,1,253.88,618,1
16846,3,842.41,50,0
16847,2,614.89,43,0
16848,4,1411.62,53,0
16849,1,124.57,187,1
16850,1,332.41,334,1
16851,3,342.45,4,0
16852,2,144.91000000000003,10,0
16854,2,1408.96,417,1
16855,2,328.4,24,0
16856,3,358.49,15,0
16857,1,352.8,443,1
16858,10,4668.28,369,1
16859,7,1932.41,145,1
16860,3,1610.62,453,1
16861,5,946.59,60,0
16862,4,662.33,547,1
16863,3,998.52,31,0
16864,2,409.25,434,1
16865,1,130.95,402,1
16866,3,207.73999999999998,141,1
16867,1,76.74000000000001,690,1
16868,3,393.39,394,1
16869,4,825.42,23,0
16870,1,450.15999999999997,469,1
16871,6,2812.34,22,0
16872,6,1213.13,77,0
16873,12,14617.39,5,0
16874,1,217.74,379,1
16875,11,4234.53,67,0
16876,1,136.01,404,1
16877,6,853.72,12,0
16878,1,13.3,84,0
16880,8,1840.86,31,0
16881,1,432.0,67,0
16882,3,705.12,67,0
16883,19,2396.59,187,1
16884,4,1073.92,38,0
16885,4,710.74,15,0
16886,1,134.0,456,1
16887,3,660.72,35,0
16888,3,437.15,401,1
16889,6,2530.9,195,1
16890,3,285.41,477,1
16891,11,2056.82,2,0
16892,7,762.1,1,0
16893,2,401.77,367,1
16894,3,1324.06,502,1
16895,5,1121.42,65,0
16896,1,103.95,555,1
16897,2,289.78,299,1
16898,5,1016.37,26,0
16899,8,1721.02,8,0
16900,3,887.11,17,0
16901,1,204.26,729,1
16902,1,1706.88,116,1
16903,3,1062.28,29,0
16904,21,5132.37,4,0
16905,17,5034.15,5,0
16906,7,1448.8,82,0
16907,9,1707.9,29,0
16908,1,252.59,722,1
16909,1,379.14,72,0
16910,8,1510.06,4,0
16911,2,255.25,636,1
16912,15,4480.31,29,0
16913,3,423.90999999999997,290,1
16914,1,208.46,36,0
16915,11,1543.18,9,0
16916,4,1123.4,24,0
16917,2,1857.83,277,1
16918,16,3213.29,50,0
16919,24,5125.91,156,1
16920,1,355.45,411,1
16921,3,446.67,61,0
16922,1,611.08,573,1
16923,32,13378.36,12,0
16924,3,846.75,21,0
16925,1,125.65,540,1
16926,5,1421.35,371,1
16927,3,543.05,116,1
16928,29,4113.23,80,0
16929,7,1295.39,4,0
16930,3,380.55,26,0
16931,23,5233.62,5,0
16932,3,440.71,53,0
16933,9,3181.25,1,0
16934,6,2110.9900000000002,55,0
16935,3,535.1,382,1
16936,2,551.17,26,0
16937,1,202.1,499,1
16938,9,7043.18,9,0
16939,3,449.0,489,1
16940,8,6427.66,52,0
16941,1,33.0,612,1
16942,9,1920.59,13,0
16943,5,1299.49,212,1
16944,1,101.36,610,1
16945,33,8548.16,22,0
16946,5,1222.04,383,1
16947,5,955.21,236,1
16948,7,868.77,139,1
16949,6,1286.27,4,0
16950,10,3784.37,57,0
16951,3,1277.75,135,1
16952,5,798.78,109,1
16953,1,20.8,30,0
16954,20,6081.88,1,0
16955,6,1309.41,185,1
16956,1,308.74,18,0
16957,2,416.64,239,1
16958,1,809.44,435,1
16959,1,117.35000000000001,87,0
16960,8,2043.43,39,0
16961,3,794.56,116,1
16962,1,251.04,410,1
16963,1,110.55000000000001,187,1
16964,2,207.85,733,1
16965,1,201.19,227,1
16966,7,2154.97,8,0
16967,1,319.02,189,1
16968,2,439.43,4,0
16969,3,650.41,39,0
16970,1,71.4,626,1
16971,1,357.21,38,0
16972,2,786.25,383,1
16973,1,127.0,386,1
16974,2,365.5,523,1
16975,3,926.12,423,1
16976,1,251.51999999999998,267,1
16977,4,496.0,395,1
16978,3,768.88,78,0
16979,9,2859.74,4,0
16980,3,1473.3300000000002,255,1
16982,1,384.06,61,0
16983,11,3710.22,13,0
16984,9,10754.8,88,0
16985,23,10923.16,17,0
16986,11,4888.75,30,0
16987,11,2535.9,3,0
16988,2,382.67,5,0
16989,6,1133.25,7,0
16990,2,344.0,219,1
16991,1,1041.21,421,1
16992,13,5476.5,11,0
16993,2,1950.9499999999998,464,1
16996,9,2123.61,30,0
16997,3,702.0,288,1
16998,5,402.0,150,1
16999,2,484.82,23,0
17000,2,406.3,396,1
17001,19,6640.8,1,0
17002,7,2571.55,86,0
17003,4,830.16,402,1
17004,4,2425.16,46,0
17005,2,742.36,471,1
17006,8,1636.32,5,0
17007,7,1120.1,51,0
17008,1,81.36,429,1
17009,1,242.06,551,1
17010,1,195.36,18,0
17011,3,671.7,30,0
17012,1,384.16,725,1
17014,3,586.33,8,0
17015,3,1842.56,29,0
17016,1,552.4,577,1
17017,29,14110.61,3,0
17018,6,2287.7,41,0
17019,11,4012.2,11,0
17020,2,935.62,542,1
17021,6,1182.22,442,1
17022,2,260.0,31,0
17023,3,800.18,417,1
17024,3,95.85,45,0
17025,5,1510.6399999999999,61,0
17026,3,208.98,185,1
17027,9,1327.1100000000001,79,0
17028,3,1593.83,581,1
17029,7,2137.3,111,1
17030,1,146.87,64,0
17031,6,2773.85,12,0
17032,8,3004.6,548,1
17033,4,1332.79,86,0
17034,5,1283.92,16,0
17035,4,613.59,246,1
17036,1,176.9,383,1
17037,1,1267.32,88,0
17038,2,743.17,30,0
17039,1,1954.99,604,1
17040,2,463.25,138,1
17041,6,1686.28,27,0
17042,5,1044.3799999999999,3,0
17043,8,2616.55,32,0
17044,12,11962.3,25,0
17045,5,827.6800000000001,113,1
17046,5,1906.07,157,1
17047,6,2289.23,85,0
17048,7,2071.68,118,1
17049,19,9947.48,3,0
17050,11,4691.79,96,1
17051,4,714.39,194,1
17052,1,413.75,28,0
17053,1,498.48,131,1
17054,5,1356.33,28,0
17055,1,239.55,446,1
17056,1,128.60000000000002,738,1
17057,1,294.74,596,1
17058,3,1179.89,82,0
17059,9,5602.53,30,0
17060,1,234.24,266,1
17061,11,5232.2300000000005,74,0
17062,6,1208.22,314,1
17063,13,3638.53,21,0
17064,3,859.35,59,0
17065,2,194.7,638,1
17066,1,228.34,726,1
17067,3,454.54,725,1
17068,47,9161.08,12,0
17069,14,5794.28,28,0
17070,2,445.32,114,1
17071,13,3801.2000000000003,28,0
17072,1,282.05,625,1
17073,4,1446.09,18,0
17074,1,203.05,563,1
17075,10,2241.73,18,0
17076,6,1242.75,36,0
17077,1,306.0,578,1
17078,2,378.2,36,0
17079,1,118.80000000000001,78,0
17080,7,957.53,22,0
17081,6,964.39,25,0
17082,6,4732.03,33,0
17083,9,4049.79,109,1
17084,3,5202.97,35,0
17085,28,7891.41,123,1
17086,6,2050.08,7,0
17087,1,221.53,738,1
17088,4,1991.01,28,0
17089,1,128.45,386,1
17090,13,3149.48,4,0
17091,19,7811.1,3,0
17092,11,5594.96,50,0
17093,1,235.88,593,1
17094,2,402.20000000000005,322,1
17095,7,2572.25,23,0
17096,11,3759.18,15,0
17097,9,1340.45,2,0
17098,3,591.0699999999999,382,1
17099,1,582.17,533,1
17100,2,971.74,18,0
17101,7,2507.05,10,0
17102,1,25.5,262,1
17103,1,424.3,722,1
17104,1,474.03,424,1
17105,2,665.78,159,1
17106,1,491.23,389,1
17107,10,16075.42,33,0
17108,1,174.95,664,1
17109,8,1295.46,29,0
17110,3,510.7,165,1
17111,2,476.58,47,0
17112,1,205.17,503,1
17113,6,2322.59,574,1
17114,8,808.62,6,0
17115,7,2761.4900000000002,8,0
17116,1,389.78,648,1
17117,1,116.19999999999999,288,1
17118,1,157.02,318,1
17119,2,606.91,3,0
17120,1,307.46,233,1
17121,1,314.74,403,1
17122,4,570.5,119,1
17123,3,977.17,162,1
17124,1,298.89,185,1
17125,1,259.35,50,0
17126,9,2070.44,152,1
17127,5,1155.0300000000002,429,1
17128,1,157.09,335,1
17129,1,31.85,520,1
17131,5,2463.17,5,0
17132,2,1272.8,452,1
17133,12,14622.33,16,0
17134,3,637.1,107,1
17135,10,1954.16,16,0
17136,1,231.68,662,1
17137,6,1133.63,416,1
17138,7,4417.27,276,1
17139,25,19584.46,16,0
17140,1,465.32,247,1
17141,4,754.33,418,1
17142,4,1283.75,239,1
17143,2,924.11,417,1
17144,2,984.57,1,0
17145,4,3120.91,513,1
17146,13,5860.24,106,1
17147,9,3199.95,23,0
17148,1,124.88,52,0
17149,1,143.10000000000002,451,1
17150,6,1375.65,377,1
17151,1,231.90000000000003,735,1
17152,4,2016.5,195,1
17153,1,213.78,24,0
17154,1,329.34,75,0
17155,7,892.46,18,0
17156,1,591.87,492,1
17157,19,5151.9,8,0
17158,5,1980.0,32,0
17159,5,2099.59,22,0
17160,17,10209.16,31,0
17161,1,856.01,444,1
17162,10,1715.46,29,0
17163,4,699.78,22,0
17164,7,2467.35,33,0
17165,6,1794.32,284,1
17166,2,206.34,39,0
17167,3,867.11,380,1
17168,1,400.2,499,1
17169,3,1156.73,58,0
17170,2,178.68,374,1
17171,2,384.59,289,1
17172,3,956.5699999999999,79,0
17173,8,3766.6,5,0
17174,1,59.9,218,1
17175,4,1443.69,44,0
17176,3,902.3199999999999,202,1
17177,1,119.5,505,1
17178,1,436.71,731,1
17179,6,1507.26,178,1
17180,11,2256.98,56,0
17181,3,465.37,57,0
17182,2,321.3,423,1
17183,6,3347.31,8,0
17184,2,198.41000000000003,569,1
17185,3,229.46,592,1
17186,2,144.0,47,0
17187,2,467.71,227,1
17188,13,4592.93,11,0
17189,5,957.63,106,1
17190,7,1743.04,59,0
17191,15,4836.05,28,0
17192,1,77.83,536,1
17193,9,2310.04,36,0
17194,3,812.5,274,1
17195,1,562.98,655,1
17196,1,352.9,428,1
17197,1,1013.01,30,0
17198,3,1213.88,24,0
17199,1,145.12,582,1
17200,4,356.71,387,1
17201,4,1242.04,54,0
17202,1,160.65,421,1
17203,10,5575.88,36,0
17204,9,5504.6900000000005,175,1
17205,3,999.35,54,0
17206,1,204.24,53,0
17207,1,303.21999999999997,652,1
17208,1,115.35,396,1
17209,3,611.6,649,1
17210,1,253.37,393,1
17211,13,4046.65,27,0
17212,3,794.41,253,1
17213,13,5182.3,40,0
17214,6,1069.1200000000001,60,0
17215,1,186.15,464,1
17216,1,65.05,554,1
17217,2,218.0,234,1
17218,18,4192.68,4,0
17219,2,259.13,32,0
17220,21,4481.75,24,0
17221,5,978.52,7,0
17222,6,1605.01,65,0
17223,3,873.53,310,1
17224,1,100.86,501,1
17225,1,131.15,582,1
17226,3,900.12,309,1
17227,12,2022.03,19,0
17228,13,3177.24,16,0
17229,2,318.76,96,1
17230,18,9924.95,264,1
17231,25,7197.04,12,0
17232,2,421.52,3,0
17233,3,560.86,35,0
17234,1,149.89000000000001,183,1
17235,8,1904.8799999999999,25,0
17236,12,1929.26,13,0
17237,4,1002.08,11,0
17238,32,7783.1,3,0
17239,4,1189.45,313,1
17240,1,130.6,596,1
17241,12,2744.14,385,1
17242,5,2889.28,108,1
17243,69,20889.86,1,0
17244,5,1826.04,53,0
17245,2,371.63,205,1
17246,2,38.92,547,1
17247,1,282.19,15,0
17248,2,546.16,120,1
17249,1,68.03,429,1
17250,2,384.52,4,0
17251,3,812.4300000000001,363,1
17252,2,353.86,117,1
17253,1,178.26,18,0
17254,3,470.73,5,0
17255,4,799.13,41,0
17256,5,498.93,107,1
17257,2,192.73,436,1
17258,2,417.3,397,1
17259,6,1889.34,148,1
17260,1,120.95,411,1
17261,1,230.44,510,1
17262,11,2757.62,52,0
17263,1,63.440000000000005,208,1
17264,1,279.59,424,1
17265,2,562.9,139,1
17266,5,517.73,2,0
17267,2,317.62,127,1
17268,11,1733.8899999999999,108,1
17269,1,537.46,386,1
17270,2,604.4,469,1
17271,1,210.39,736,1
17272,4,2148.63,42,0
17273,1,141.12,424,1
17274,2,577.38,35,0
17275,1,114.52,383,1
17276,1,508.39,402,1
17277,2,1065.3500000000001,228,1
17278,2,271.24,241,1
17279,1,187.82999999999998,58,0
17280,1,118.85999999999999,438,1
17281,6,797.8499999999999,374,1
17282,5,2339.66,130,1
17283,1,188.46,379,1
17284,8,2793.16,60,0
17285,2,428.34,628,1
17286,3,395.48,22,0
17287,21,4111.96,26,0
17288,11,2499.98,9,0
17289,9,2079.39,32,0
17290,8,1501.44,4,0
17291,1,550.8000000000001,308,1
17292,2,271.75,472,1
17293,17,3774.23,8,0
17294,2,467.78999999999996,669,1
17295,3,556.95,29,0
17296,1,338.13,730,1
17297,1,131.78,17,0
17298,5,957.5600000000001,101,1
17299,6,1016.08,12,0
17300,2,393.64,391,1
17301,2,330.43,21,0
17302,5,1135.63,15,0
17303,1,250.04,361,1
17304,1,111.5,534,1
17305,1,2135.46,649,1
17306,21,9782.35,11,0
17307,11,3999.8900000000003,395,1
17308,2,4511.76,393,1
17309,3,330.59000000000003,95,1
17310,2,1025.1,387,1
17311,6,3566.56,78,0
17312,3,644.3,139,1
17313,1,2328.84,31,0
17314,17,4904.43,25,0
17315,43,9650.6,2,0
17316,1,124.45,420,1
17317,3,2600.34,46,0
17318,1,164.28,725,1
17319,1,29.1,669,1
17320,6,2895.77,100,1
17321,6,1741.18,8,0
17322,5,922.59,376,1
17323,12,1565.59,15,0
17324,12,2301.87,18,0
17325,3,609.5699999999999,280,1
17326,2,321.95,408,1
17327,2,152.35,410,1
17328,1,104.7,673,1
17329,5,1004.4300000000001,14,0
17330,4,423.8,23,0
17331,1,175.2,124,1
17332,5,838.27,528,1
17333,1,494.25,86,0
17334,3,635.15,302,1
17335,2,508.0,384,1
17336,1,81.12,472,1
17337,4,2027.8700000000001,151,1
17338,17,12142.57,17,0
17339,3,362.36,94,1
17340,18,22404.82,30,0
17341,5,1889.83,157,1
17342,4,1227.54,380,1
17343,6,1259.94,355,1
17344,2,468.11,46,0
17345,10,1604.68,15,0
17346,26,5323.0,4,0
17347,1,228.96,86,0
17348,9,2476.41,15,0
17349,5,852.25,179,1
17350,7,1906.041,8,0
17351,12,1988.23,36,0
17352,1,36.25,696,1
17353,4,3242.0,129,1
17354,4,3143.46,51,0
17355,1,285.11,386,1
17356,5,946.47,312,1
17357,2,388.14,24,0
17358,5,866.05,303,1
17359,2,284.46,11,0
17360,6,1231.3799999999999,17,0
17361,5,880.64,49,0
17362,7,1024.04,239,1
17363,3,940.86,395,1
17364,28,12070.42,1,0
17365,15,8224.98,13,0
17366,2,1096.24,432,1
17367,1,168.4,238,1
17368,14,2826.14,23,0
17369,1,979.1999999999999,456,1
17370,4,446.18,73,0
17371,6,662.55,17,0
17372,28,4377.56,41,0
17373,7,1167.5,40,0
17374,3,727.11,219,1
17375,4,660.55,199,1
17376,4,453.64,71,0
17377,78,18319.41,24,0
17378,1,10.95,374,1
17379,1,404.66,11,0
17380,3,645.0,434,1
17381,38,40002.37,9,0
17382,8,902.28,65,0
17383,2,309.99,4,0
17384,3,507.55,19,0
17385,1,261.11,15,0
17386,7,2812.77,8,0
17387,2,784.11,20,0
17388,11,2691.57,78,0
17389,61,57224.68,1,0
17390,1,149.3,421,1
17391,2,508.8,164,1
17392,3,626.56,307,1
17393,2,381.15,411,1
17394,1,203.86999999999998,219,1
17395,1,97.5,508,1
17396,14,8807.1,39,0
17397,3,1233.18,22,0
17398,3,653.38,115,1
17400,8,4677.05,126,1
17401,1,114.85,541,1
17402,23,5096.18,5,0
17403,2,400.57,36,0
17404,23,47781.12,4,0
17405,3,1031.41,1,0
17406,13,4905.05,333,1
17407,1,552.9,412,1
17408,3,316.09000000000003,163,1
17409,10,7793.51,185,1
17410,5,1214.72,16,0
17411,5,1425.38,12,0
17412,16,4417.52,3,0
17413,2,560.14,405,1
17414,6,2249.52,44,0
17415,1,507.84,80,0
17416,22,17298.45,30,0
17417,1,164.18,549,1
17418,3,670.0600000000001,42,0
17419,18,6500.52,11,0
17420,6,1084.43,50,0
17421,3,1059.41,386,1
17422,11,3594.76,16,0
